IDWalker,PathogenHumanWake,PathogenHumanCircular,MaximumProbableContacts,Scenario
561,266978,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
562,1970319,895652,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
563,201857,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
564,970855,595002,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
565,972687,2348759,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
566,476510,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
567,414333,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
568,1343026,712047,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
569,753048,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
570,239397,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
571,500680,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
572,1626240,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
573,439290,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
574,550065,122443,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
575,615054,2176252,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
576,752516,850305,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
577,2384145,181160,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
578,593444,29318,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
579,784198,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
580,247837,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
581,596692,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
582,1558542,316769,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
583,914878,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
584,1040986,399897,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
585,1335632,573867,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
586,1339427,849600,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
587,538176,1812807,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
588,117118,1955050,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
589,1304870,677426,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
590,818239,441898,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
591,876701,1043447,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
592,260108,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
593,1095952,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
594,2002853,5606427,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
595,294327,1075659,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
596,2311385,253388,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
597,481988,11009,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
598,750951,477877,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
599,1916988,910355,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
600,759366,504086,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
601,1063534,355797,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
602,972708,4298841,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
603,655330,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
604,1831704,1381234,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
605,986899,44389,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
606,972869,1089343,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
607,822819,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
608,1084226,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
609,851799,93144,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
610,391591,88085,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
611,863847,2264358,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
612,1006301,4231563,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
613,2105918,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
614,1585705,5044813,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
615,439251,260816,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
616,862851,2438693,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
617,686451,5096344,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
618,893573,126255,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
619,604220,14747,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
620,1283231,296,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
621,1027941,1331212,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
622,1243506,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
623,1162330,1119134,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
624,370034,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
625,904957,1415288,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
626,900375,7028896,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
627,1708878,208664,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
628,332000,2343086,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
629,434679,7139377,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
630,800726,1852188,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
631,1480311,4513875,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
632,1710126,24340,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
633,1241139,2.20E+07,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
634,1363812,400518,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
635,1764607,1060530,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
636,808511,2304406,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
637,700657,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
638,1076788,144,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
639,551090,1336882,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
640,1529519,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
641,1912865,1388029,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
642,254934,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
643,1072532,1252211,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
644,835522,995135,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
645,703696,16310,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
646,897432,123600,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
647,1930128,8156139,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
648,1010373,3246832,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
649,591552,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
650,598903,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
651,166691,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
652,1221339,743554,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
653,713839,120,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
654,417852,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
655,833897,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
656,450939,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
657,1094096,2347448,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
658,2022816,2323093,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
659,1356680,2723902,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
660,798688,645539,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
661,1511439,2577939,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
662,1733011,2256889,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
663,827087,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
664,1470199,24039,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
665,1487257,9643182,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
666,612684,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
667,1634020,407997,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
668,687680,608396,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
669,443659,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
670,1334910,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
671,1323021,549020,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
672,870995,1617671,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
673,1700663,619912,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
674,1483933,180310,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
675,156526,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
676,1723770,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
677,2417087,2493725,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
678,1003760,205042,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
679,2354362,1.10E+07,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
680,1415142,636912,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
681,1207639,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
682,960453,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
683,991141,1152884,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
684,285968,2034251,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
685,668097,1222552,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
686,928228,503662,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
687,1009018,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
688,1249454,815352,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
689,529108,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
690,575230,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
691,349797,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#2
